drug	organism	mg_per_L	count
Amikacin	Nocardia abscessus	4	0
Amikacin	Nocardia cyriacigeorgica	4	0
Amikacin	Plesiomonas shigelloides	4	3
Amikacin	Proteus mirabilis	4	1639
Amikacin	Proteus vulgaris	4	46
Amikacin	Pseudomonas aeruginosa	4	6232
Amikacin	Pseudomonas aeruginosa ATCC 27853	4	11
Amikacin	Pseudomonas putida group	4	0
Amikacin	Pseudomonas stutzeri group	4	1
Amikacin	Salmonella enterica	4	376
Amikacin	Serratia marcescens	4	120
Amikacin	Staphylococcus aureus	4	2666
Amikacin	Staphylococcus capitis	4	4
Amikacin	Staphylococcus epidermidis	4	180
Amikacin	Staphylococcus haemolyticus	4	29
Amikacin	Staphylococcus hominis	4	59
Amikacin	Staphylococcus warneri	4	6
Amikacin	Yersinia enterocolitica	4	0
Amikacin	Acinetobacter baumannii	8	230
Amikacin	Acinetobacter pittii	8	1
Amikacin	Aeromonas caviae	8	3
Amikacin	Aeromonas hydrophila	8	8
Amikacin	Aeromonas veronii	8	5
Amikacin	Alcaligenes faecalis	8	7
Amikacin	Chryseobacterium spp	8	0
Amikacin	Citrobacter amalonaticus	8	1
Amikacin	Citrobacter braakii	8	0
Amikacin	Citrobacter freundii	8	38
Amikacin	Citrobacter koseri	8	5
Amikacin	Enterobacter amnigenus	8	0
Amikacin	Enterobacter asburiae	8	0
Amikacin	Enterobacter cloacae	8	177
Amikacin	Enterobacter sakazakii	8	2
Amikacin	Enterococcus faecalis	8	1
Amikacin	Enterococcus faecium	8	2
Amikacin	Escherichia coli	8	1134
Amikacin	Escherichia coli ATCC 25922	8	0
Amikacin	Escherichia coli NCTC 13846	8	4
Amikacin	Haemophilus influenzae	8	830
Amikacin	Klebsiella aerogenes	8	180
Amikacin	Klebsiella oxytoca	8	69
Amikacin	Klebsiella ozaenae	8	0
Amikacin	Klebsiella pneumoniae	8	386
Amikacin	Lactobacillus reuteri	8	8
Amikacin	Morganella morganii	8	27
Amikacin	Mycobacterium abscessus	8	335
Amikacin	Mycobacterium avium	8	316
Amikacin	Mycobacterium avium ATCC 700898	8	75
Amikacin	Mycobacterium intracellulare	8	112
Amikacin	Mycobacterium tuberculosis	8	1
Amikacin	Mycobacterium tuberculosis 7H9	8	29
Amikacin	Nocardia abscessus	8	0
Amikacin	Nocardia cyriacigeorgica	8	0
Amikacin	Plesiomonas shigelloides	8	21
Amikacin	Proteus mirabilis	8	637
Amikacin	Proteus vulgaris	8	14
Amikacin	Pseudomonas aeruginosa	8	2845
Amikacin	Pseudomonas aeruginosa ATCC 27853	8	0
Amikacin	Pseudomonas putida group	8	2
Amikacin	Pseudomonas stutzeri group	8	1
Amikacin	Salmonella enterica	8	26
Amikacin	Serratia marcescens	8	27
Amikacin	Staphylococcus aureus	8	943
Amikacin	Staphylococcus capitis	8	4
Amikacin	Staphylococcus epidermidis	8	190
Amikacin	Staphylococcus haemolyticus	8	10
Amikacin	Staphylococcus hominis	8	30
Amikacin	Staphylococcus warneri	8	3
Amikacin	Yersinia enterocolitica	8	0
Amikacin	Acinetobacter baumannii	16	135
Amikacin	Acinetobacter pittii	16	0
Amikacin	Aeromonas caviae	16	0
Amikacin	Aeromonas hydrophila	16	0
Amikacin	Aeromonas veronii	16	0
Amikacin	Alcaligenes faecalis	16	0
Amikacin	Chryseobacterium spp	16	12
Amikacin	Citrobacter amalonaticus	16	0
Amikacin	Citrobacter braakii	16	0
Amikacin	Citrobacter freundii	16	26
Amikacin	Citrobacter koseri	16	0
Amikacin	Enterobacter amnigenus	16	0
Amikacin	Enterobacter asburiae	16	3
Amikacin	Enterobacter cloacae	16	202
Amikacin	Enterobacter sakazakii	16	2
Amikacin	Enterococcus faecalis	16	3
Amikacin	Enterococcus faecium	16	6
Amikacin	Escherichia coli	16	191
Amikacin	Escherichia coli ATCC 25922	16	0
Amikacin	Escherichia coli NCTC 13846	16	0
Amikacin	Haemophilus influenzae	16	98
Amikacin	Klebsiella aerogenes	16	147
Amikacin	Klebsiella oxytoca	16	41
Amikacin	Klebsiella ozaenae	16	1
Amikacin	Klebsiella pneumoniae	16	612
Amikacin	Lactobacillus reuteri	16	24
Amikacin	Morganella morganii	16	3
Amikacin	Mycobacterium abscessus	16	353
Amikacin	Mycobacterium avium	16	591
Amikacin	Mycobacterium avium ATCC 700898	16	40
Amikacin	Mycobacterium intracellulare	16	120
Amikacin	Mycobacterium tuberculosis	16	1
Amikacin	Mycobacterium tuberculosis 7H9	16	38
Amikacin	Nocardia abscessus	16	1
Amikacin	Nocardia cyriacigeorgica	16	0
Amikacin	Plesiomonas shigelloides	16	33
Amikacin	Proteus mirabilis	16	145
Amikacin	Proteus vulgaris	16	1
Amikacin	Pseudomonas aeruginosa	16	983
Amikacin	Pseudomonas aeruginosa ATCC 27853	16	0
Amikacin	Pseudomonas putida group	16	1
Amikacin	Pseudomonas stutzeri group	16	0
Amikacin	Salmonella enterica	16	0
Amikacin	Serratia marcescens	16	15
Amikacin	Staphylococcus aureus	16	322
Amikacin	Staphylococcus capitis	16	0
Amikacin	Staphylococcus epidermidis	16	131
Amikacin	Staphylococcus haemolyticus	16	2
Amikacin	Staphylococcus hominis	16	8
Amikacin	Staphylococcus warneri	16	0
Amikacin	Yersinia enterocolitica	16	0
Amikacin	Acinetobacter baumannii	32	149
Amikacin	Acinetobacter pittii	32	3
Amikacin	Aeromonas caviae	32	0
Amikacin	Aeromonas hydrophila	32	0
Amikacin	Aeromonas veronii	32	0
Amikacin	Alcaligenes faecalis	32	0
Amikacin	Chryseobacterium spp	32	3
Amikacin	Citrobacter amalonaticus	32	1
Amikacin	Citrobacter braakii	32	1
Amikacin	Citrobacter freundii	32	19
Amikacin	Citrobacter koseri	32	2
Amikacin	Enterobacter amnigenus	32	0
Amikacin	Enterobacter asburiae	32	0
Amikacin	Enterobacter cloacae	32	93
Amikacin	Enterobacter sakazakii	32	0
Amikacin	Enterococcus faecalis	32	16
Amikacin	Enterococcus faecium	32	10
Amikacin	Escherichia coli	32	56
Amikacin	Escherichia coli ATCC 25922	32	0
Amikacin	Escherichia coli NCTC 13846	32	0
Amikacin	Haemophilus influenzae	32	5
Amikacin	Klebsiella aerogenes	32	88
Amikacin	Klebsiella oxytoca	32	28
Amikacin	Klebsiella ozaenae	32	0
Amikacin	Klebsiella pneumoniae	32	104
Amikacin	Lactobacillus reuteri	32	14
Amikacin	Morganella morganii	32	0
Amikacin	Mycobacterium abscessus	32	65
Amikacin	Mycobacterium avium	32	213
Amikacin	Mycobacterium avium ATCC 700898	32	3
Amikacin	Mycobacterium intracellulare	32	60
Amikacin	Mycobacterium tuberculosis	32	0
Amikacin	Mycobacterium tuberculosis 7H9	32	412
Amikacin	Nocardia abscessus	32	0
Amikacin	Nocardia cyriacigeorgica	32	0
Amikacin	Plesiomonas shigelloides	32	4
Amikacin	Proteus mirabilis	32	33
Amikacin	Proteus vulgaris	32	3
Amikacin	Pseudomonas aeruginosa	32	88
Amikacin	Pseudomonas aeruginosa ATCC 27853	32	0
Amikacin	Pseudomonas putida group	32	3
Amikacin	Pseudomonas stutzeri group	32	0
Amikacin	Salmonella enterica	32	1
Amikacin	Serratia marcescens	32	10
Amikacin	Staphylococcus aureus	32	83
Amikacin	Staphylococcus capitis	32	1
Amikacin	Staphylococcus epidermidis	32	76
Amikacin	Staphylococcus haemolyticus	32	1
Amikacin	Staphylococcus hominis	32	5
Amikacin	Staphylococcus warneri	32	0
Amikacin	Yersinia enterocolitica	32	0
Amikacin	Acinetobacter baumannii	64	50
Amikacin	Acinetobacter pittii	64	0
Amikacin	Aeromonas caviae	64	0
Amikacin	Aeromonas hydrophila	64	0
Amikacin	Aeromonas veronii	64	0
Amikacin	Alcaligenes faecalis	64	0
Amikacin	Chryseobacterium spp	64	2
Amikacin	Citrobacter amalonaticus	64	0
Amikacin	Citrobacter braakii	64	0
Amikacin	Citrobacter freundii	64	4
Amikacin	Citrobacter koseri	64	0
Amikacin	Enterobacter amnigenus	64	0
Amikacin	Enterobacter asburiae	64	0
Amikacin	Enterobacter cloacae	64	13
Amikacin	Enterobacter sakazakii	64	0
Amikacin	Enterococcus faecalis	64	5
Amikacin	Enterococcus faecium	64	25
Amikacin	Escherichia coli	64	36
Amikacin	Escherichia coli ATCC 25922	64	0
Amikacin	Escherichia coli NCTC 13846	64	0
Amikacin	Haemophilus influenzae	64	0
Amikacin	Klebsiella aerogenes	64	21
Amikacin	Klebsiella oxytoca	64	13
Amikacin	Klebsiella ozaenae	64	0
Amikacin	Klebsiella pneumoniae	64	21
Amikacin	Lactobacillus reuteri	64	2
Amikacin	Morganella morganii	64	3
Amikacin	Mycobacterium abscessus	64	26
Amikacin	Mycobacterium avium	64	49
Amikacin	Mycobacterium avium ATCC 700898	64	1
Amikacin	Mycobacterium intracellulare	64	11
Amikacin	Mycobacterium tuberculosis	64	0
Amikacin	Mycobacterium tuberculosis 7H9	64	0
Amikacin	Nocardia abscessus	64	0
Amikacin	Nocardia cyriacigeorgica	64	0
Amikacin	Plesiomonas shigelloides	64	0
Amikacin	Proteus mirabilis	64	13
Amikacin	Proteus vulgaris	64	4
Amikacin	Pseudomonas aeruginosa	64	139
Amikacin	Pseudomonas aeruginosa ATCC 27853	64	0
Amikacin	Pseudomonas putida group	64	4
Amikacin	Pseudomonas stutzeri group	64	0
Amikacin	Salmonella enterica	64	0
Amikacin	Serratia marcescens	64	6
Amikacin	Staphylococcus aureus	64	64
Amikacin	Staphylococcus capitis	64	2
Amikacin	Staphylococcus epidermidis	64	279
Amikacin	Staphylococcus haemolyticus	64	1
Amikacin	Staphylococcus hominis	64	12
Amikacin	Staphylococcus warneri	64	1
Amikacin	Yersinia enterocolitica	64	0
Amikacin	Acinetobacter baumannii	128	11
Amikacin	Acinetobacter pittii	128	0
Amikacin	Aeromonas caviae	128	0
Amikacin	Aeromonas hydrophila	128	0
Amikacin	Aeromonas veronii	128	0
Amikacin	Alcaligenes faecalis	128	0
Amikacin	Chryseobacterium spp	128	0
Amikacin	Citrobacter amalonaticus	128	0
Amikacin	Citrobacter braakii	128	0
Amikacin	Citrobacter freundii	128	0
Amikacin	Citrobacter koseri	128	0
Amikacin	Enterobacter amnigenus	128	0
Amikacin	Enterobacter asburiae	128	0
Amikacin	Enterobacter cloacae	128	0
Amikacin	Enterobacter sakazakii	128	0
Amikacin	Enterococcus faecalis	128	46
Amikacin	Enterococcus faecium	128	8
Amikacin	Escherichia coli	128	4
Amikacin	Escherichia coli ATCC 25922	128	0
Amikacin	Escherichia coli NCTC 13846	128	0
Amikacin	Haemophilus influenzae	128	0
Amikacin	Klebsiella aerogenes	128	4
Amikacin	Klebsiella oxytoca	128	4
Amikacin	Klebsiella ozaenae	128	0
Amikacin	Klebsiella pneumoniae	128	6
Amikacin	Lactobacillus reuteri	128	0
Amikacin	Morganella morganii	128	0
Amikacin	Mycobacterium abscessus	128	54
Amikacin	Mycobacterium avium	128	23
Amikacin	Mycobacterium avium ATCC 700898	128	0
Amikacin	Mycobacterium intracellulare	128	2
Amikacin	Mycobacterium tuberculosis	128	4
Amikacin	Mycobacterium tuberculosis 7H9	128	0
Amikacin	Nocardia abscessus	128	0
Amikacin	Nocardia cyriacigeorgica	128	0
Amikacin	Plesiomonas shigelloides	128	0
Amikacin	Proteus mirabilis	128	4
Amikacin	Proteus vulgaris	128	0
Amikacin	Pseudomonas aeruginosa	128	15
Amikacin	Pseudomonas aeruginosa ATCC 27853	128	0
Amikacin	Pseudomonas putida group	128	0
Amikacin	Pseudomonas stutzeri group	128	0
Amikacin	Salmonella enterica	128	1
Amikacin	Serratia marcescens	128	1
Amikacin	Staphylococcus aureus	128	3
Amikacin	Staphylococcus capitis	128	0
Amikacin	Staphylococcus epidermidis	128	1
Amikacin	Staphylococcus haemolyticus	128	0
Amikacin	Staphylococcus hominis	128	0
Amikacin	Staphylococcus warneri	128	1
Amikacin	Yersinia enterocolitica	128	0
Amikacin	Acinetobacter baumannii	256	70
Amikacin	Acinetobacter pittii	256	0
Amikacin	Aeromonas caviae	256	0
Amikacin	Aeromonas hydrophila	256	0
Amikacin	Aeromonas veronii	256	0
Amikacin	Alcaligenes faecalis	256	0
Amikacin	Chryseobacterium spp	256	0
Amikacin	Citrobacter amalonaticus	256	0
Amikacin	Citrobacter braakii	256	0
Amikacin	Citrobacter freundii	256	1
Amikacin	Citrobacter koseri	256	0
Amikacin	Enterobacter amnigenus	256	0
Amikacin	Enterobacter asburiae	256	0
Amikacin	Enterobacter cloacae	256	2
Amikacin	Enterobacter sakazakii	256	0
Amikacin	Enterococcus faecalis	256	22
Amikacin	Enterococcus faecium	256	0
Amikacin	Escherichia coli	256	5
Amikacin	Escherichia coli ATCC 25922	256	0
Amikacin	Escherichia coli NCTC 13846	256	0
Amikacin	Haemophilus influenzae	256	0
Amikacin	Klebsiella aerogenes	256	1
Amikacin	Klebsiella oxytoca	256	0
Amikacin	Klebsiella ozaenae	256	0
Amikacin	Klebsiella pneumoniae	256	25
Amikacin	Lactobacillus reuteri	256	0
Amikacin	Morganella morganii	256	0
Amikacin	Mycobacterium abscessus	256	0
Amikacin	Mycobacterium avium	256	0
Amikacin	Mycobacterium avium ATCC 700898	256	0
Amikacin	Mycobacterium intracellulare	256	0
Amikacin	Mycobacterium tuberculosis	256	6
Amikacin	Mycobacterium tuberculosis 7H9	256	0
Amikacin	Nocardia abscessus	256	0
Amikacin	Nocardia cyriacigeorgica	256	0
Amikacin	Plesiomonas shigelloides	256	0
Amikacin	Proteus mirabilis	256	11
Amikacin	Proteus vulgaris	256	0
Amikacin	Pseudomonas aeruginosa	256	5
Amikacin	Pseudomonas aeruginosa ATCC 27853	256	0
Amikacin	Pseudomonas putida group	256	0
Amikacin	Pseudomonas stutzeri group	256	0
Amikacin	Salmonella enterica	256	0
Amikacin	Serratia marcescens	256	2
Amikacin	Staphylococcus aureus	256	2
Amikacin	Staphylococcus capitis	256	0
Amikacin	Staphylococcus epidermidis	256	1
Amikacin	Staphylococcus haemolyticus	256	0
Amikacin	Staphylococcus hominis	256	0
Amikacin	Staphylococcus warneri	256	0
Amikacin	Yersinia enterocolitica	256	0
Amikacin	Acinetobacter baumannii	512	0
Amikacin	Acinetobacter pittii	512	0
Amikacin	Aeromonas caviae	512	0
Amikacin	Aeromonas hydrophila	512	0
Amikacin	Aeromonas veronii	512	0
Amikacin	Alcaligenes faecalis	512	0
Amikacin	Chryseobacterium spp	512	2
Amikacin	Citrobacter amalonaticus	512	0
Amikacin	Citrobacter braakii	512	0
Amikacin	Citrobacter freundii	512	0
Amikacin	Citrobacter koseri	512	0
Amikacin	Enterobacter amnigenus	512	0
Amikacin	Enterobacter asburiae	512	0
Amikacin	Enterobacter cloacae	512	4
Amikacin	Enterobacter sakazakii	512	0
Amikacin	Enterococcus faecalis	512	3
Amikacin	Enterococcus faecium	512	0
Amikacin	Escherichia coli	512	45
Amikacin	Escherichia coli ATCC 25922	512	0
Amikacin	Escherichia coli NCTC 13846	512	0
Amikacin	Haemophilus influenzae	512	0
Amikacin	Klebsiella aerogenes	512	4
Amikacin	Klebsiella oxytoca	512	1
Amikacin	Klebsiella ozaenae	512	0
Amikacin	Klebsiella pneumoniae	512	77
Amikacin	Lactobacillus reuteri	512	0
Amikacin	Morganella morganii	512	0
Amikacin	Mycobacterium abscessus	512	0
Amikacin	Mycobacterium avium	512	0
Amikacin	Mycobacterium avium ATCC 700898	512	0
Amikacin	Mycobacterium intracellulare	512	0
Amikacin	Mycobacterium tuberculosis	512	16
Amikacin	Mycobacterium tuberculosis 7H9	512	0
Amikacin	Nocardia abscessus	512	0
Amikacin	Nocardia cyriacigeorgica	512	0
Amikacin	Plesiomonas shigelloides	512	0
Amikacin	Proteus mirabilis	512	7
Amikacin	Proteus vulgaris	512	0
Amikacin	Pseudomonas aeruginosa	512	0
Amikacin	Pseudomonas aeruginosa ATCC 27853	512	0
Amikacin	Pseudomonas putida group	512	0
Amikacin	Pseudomonas stutzeri group	512	0
Amikacin	Salmonella enterica	512	0
Amikacin	Serratia marcescens	512	0
Amikacin	Staphylococcus aureus	512	0
Amikacin	Staphylococcus capitis	512	0
Amikacin	Staphylococcus epidermidis	512	0
Amikacin	Staphylococcus haemolyticus	512	0
Amikacin	Staphylococcus hominis	512	0
Amikacin	Staphylococcus warneri	512	0
Amikacin	Yersinia enterocolitica	512	0
Amoxicillin-Clavulanic acid (fixed)	Actinobacillus pleuropneumoniae	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Bacteroides fragilis group	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Burkholderia pseudomallei	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Enterococcus faecalis	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli ATCC 25922	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49247	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49766	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae ATCC 700603	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Mannheimia haemolytica	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Pasteurella multocida	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Proteus mirabilis	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Proteus vulgaris	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus ATCC 29213	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus pseudintermedius	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Streptococcus equi subspecies equi	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Streptococcus pneumoniae ATCC 49619	0.002	0
Amoxicillin-Clavulanic acid (fixed)	Actinobacillus pleuropneumoniae	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Bacteroides fragilis group	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Burkholderia pseudomallei	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Enterococcus faecalis	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli ATCC 25922	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49247	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49766	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae ATCC 700603	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Mannheimia haemolytica	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Pasteurella multocida	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Proteus mirabilis	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Proteus vulgaris	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus ATCC 29213	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus pseudintermedius	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Streptococcus equi subspecies equi	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Streptococcus pneumoniae ATCC 49619	0.004	0
Amoxicillin-Clavulanic acid (fixed)	Actinobacillus pleuropneumoniae	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Bacteroides fragilis group	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Burkholderia pseudomallei	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Enterococcus faecalis	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli ATCC 25922	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49247	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49766	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae ATCC 700603	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Mannheimia haemolytica	0.008	2
Amoxicillin-Clavulanic acid (fixed)	Pasteurella multocida	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Proteus mirabilis	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Proteus vulgaris	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus ATCC 29213	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus pseudintermedius	0.008	58
Amoxicillin-Clavulanic acid (fixed)	Streptococcus equi subspecies equi	0.008	2
Amoxicillin-Clavulanic acid (fixed)	Streptococcus pneumoniae ATCC 49619	0.008	0
Amoxicillin-Clavulanic acid (fixed)	Actinobacillus pleuropneumoniae	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Bacteroides fragilis group	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Burkholderia pseudomallei	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Enterococcus faecalis	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli ATCC 25922	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49247	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49766	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae ATCC 700603	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Mannheimia haemolytica	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Pasteurella multocida	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Proteus mirabilis	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Proteus vulgaris	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus ATCC 29213	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus pseudintermedius	0.016	28
Amoxicillin-Clavulanic acid (fixed)	Streptococcus equi subspecies equi	0.016	7
Amoxicillin-Clavulanic acid (fixed)	Streptococcus pneumoniae ATCC 49619	0.016	0
Amoxicillin-Clavulanic acid (fixed)	Actinobacillus pleuropneumoniae	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Bacteroides fragilis group	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Burkholderia pseudomallei	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Enterococcus faecalis	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli ATCC 25922	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49247	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49766	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae ATCC 700603	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Mannheimia haemolytica	0.03	2
Amoxicillin-Clavulanic acid (fixed)	Pasteurella multocida	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Proteus mirabilis	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Proteus vulgaris	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus	0.03	5
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus aureus ATCC 29213	0.03	0
Amoxicillin-Clavulanic acid (fixed)	Staphylococcus pseudintermedius	0.03	12
Amoxicillin-Clavulanic acid (fixed)	Streptococcus equi subspecies equi	0.03	46
Amoxicillin-Clavulanic acid (fixed)	Streptococcus pneumoniae ATCC 49619	0.03	10
Amoxicillin-Clavulanic acid (fixed)	Actinobacillus pleuropneumoniae	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Bacteroides fragilis group	0.06	283
Amoxicillin-Clavulanic acid (fixed)	Burkholderia pseudomallei	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Enterococcus faecalis	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Escherichia coli ATCC 25922	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49247	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Haemophilus influenzae ATCC 49766	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Klebsiella pneumoniae ATCC 700603	0.06	0
Amoxicillin-Clavulanic acid (fixed)	Mannheimia haemolytica	0.06	11
